RxDevice,RxFileId,RxGenTime,TxDevice,TxFileId,TxGenTime,RxLatitude,RxLongitude,RxHeading,RxSpeed,RxYawRate,TxLatitude,TxLongitude,TxHeading,TxSpeed,TxYawRate,XDist,YDist,Range,Rdot,RelHeading
3000,55,606553164601975,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553164698121,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553164799809,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553164899282,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553165003130,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553165103117,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553165208080,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553165308945,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553165411962,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553165513045,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553165610091,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553165705092,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553165802606,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553165905134,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553166000160,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553166098084,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553166201097,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553166302074,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553166402121,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553166499222,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553166597605,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553166695986,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553166794358,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553166894234,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553166995961,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553167101044,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553167206234,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553167303116,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553167398561,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
